trace,level,rho_target,metric,quantity,pair,label,diff,lo,hi,resolved,verdict
primary,0,0.5,mean,red_pct,HYB-G300 - FIXSEL-G300,"hybrid vs the selected fixed budget, G = 300 s",5.240570220799334,3.3607164452646043,6.247553715736628,True,HYB-G300 better
primary,0,0.5,mean,gain,FIXSEL-G300 - FIX-G300,"selected fixed budget vs B0 = Bmax, G = 300 s",-0.07231806096791837,-0.08379755963148819,-0.04719066995450976,True,FIX-G300 better
primary,0,0.5,mean,red_pct,FIXSEL-G300 - FIX-G300,"selected fixed budget vs B0 = Bmax, G = 300 s",-4.940661361846914,-5.998056057607083,-3.0363554013629006,True,FIX-G300 better
primary,0,0.5,mean,gain,CAP-G300 - SPJF-tweedie,"guard vs unguarded, G = 300 s",-0.10638608941948124,-0.12688730924364597,-0.06140916205729944,True,SPJF-tweedie better
primary,0,0.5,mean,red_pct,CAP-G300 - SPJF-tweedie,"guard vs unguarded, G = 300 s",-7.269883019693076,-9.13410778762966,-3.8814866376073796,True,SPJF-tweedie better
primary,0,0.5,mean,gain,CAP-G300 - SKIP-G300,"capped relative vs finite skip, G = 300 s",0.6607625744918549,0.603266674923023,0.6906761413267914,True,CAP-G300 better
primary,0,0.5,mean,red_pct,CAP-G300 - SKIP-G300,"capped relative vs finite skip, G = 300 s",45.1983264053213,38.094836341231435,49.17572730550852,True,CAP-G300 better
primary,0,0.5,mean,gain,CAP-G600 - FIXSEL-G600,"capped relative vs the selected fixed budget, equal grids, G = 600 s",0.026387232474965994,0.01411942295131682,0.03526388451196231,True,CAP-G600 better
primary,0,0.5,mean,red_pct,CAP-G600 - FIXSEL-G600,"capped relative vs the selected fixed budget, equal grids, G = 600 s",1.8043212482009352,0.9159903944436276,2.5023160533541042,True,CAP-G600 better
primary,0,0.5,mean,gain,CAP-G600 - FIX-G600,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 600 s",-0.005330330293940033,-0.00998599601124871,0.0015432430956758805,False,unresolved
primary,0,0.5,mean,red_pct,CAP-G600 - FIX-G600,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 600 s",-0.3652011524961978,-0.7126341162650627,0.09547170593824497,False,unresolved
primary,0,0.5,mean,gain,HYB-G600 - CAP-G600,"hybrid (queue-length term) vs capped, G = 600 s",0.004544183890563103,-0.004628708817808497,0.010535019036252693,False,unresolved
primary,0,0.5,mean,red_pct,HYB-G600 - CAP-G600,"hybrid (queue-length term) vs capped, G = 600 s",0.311002011754411,-0.29000114344428435,0.778981252456482,False,unresolved
primary,0,0.5,mean,gain,HYB-G600 - FIXSEL-G600,"hybrid vs the selected fixed budget, G = 600 s",0.030931416365529096,0.010283855932630112,0.04198664345691319,True,HYB-G600 better
primary,0,0.5,mean,red_pct,HYB-G600 - FIXSEL-G600,"hybrid vs the selected fixed budget, G = 600 s",2.115323259955346,0.703574934766678,2.9912802128490217,True,HYB-G600 better
primary,0,0.5,mean,gain,FIXSEL-G600 - FIX-G600,"selected fixed budget vs B0 = Bmax, G = 600 s",-0.03171756276890603,-0.04327647950161813,-0.014279162831325248,True,FIX-G600 better
primary,0,0.5,mean,red_pct,FIXSEL-G600 - FIX-G600,"selected fixed budget vs B0 = Bmax, G = 600 s",-2.169522400697133,-3.052958963046369,-0.926797088514347,True,FIX-G600 better
primary,0,0.5,mean,gain,CAP-G600 - SPJF-tweedie,"guard vs unguarded, G = 600 s",-0.038104104781627623,-0.05058881877609614,-0.012938988989319047,True,SPJF-tweedie better
primary,0,0.5,mean,red_pct,CAP-G600 - SPJF-tweedie,"guard vs unguarded, G = 600 s",-2.60665508453404,-3.619947444408999,-0.8602298903669637,True,SPJF-tweedie better
primary,0,0.5,mean,gain,CAP-G600 - SKIP-G600,"capped relative vs finite skip, G = 600 s",0.6366645297487528,0.5421156221577985,0.6830300184399019,True,CAP-G600 better
primary,0,0.5,mean,red_pct,CAP-G600 - SKIP-G600,"capped relative vs finite skip, G = 600 s",43.54386971177091,34.37972397132399,48.98943221187766,True,CAP-G600 better
primary,0,0.5,mean,gain,CAP-G1200 - FIXSEL-G1200,"capped relative vs the selected fixed budget, equal grids, G = 1200 s",0.020317799911783063,0.0077784932075466605,0.026406624286923284,True,CAP-G1200 better
primary,0,0.5,mean,red_pct,CAP-G1200 - FIXSEL-G1200,"capped relative vs the selected fixed budget, equal grids, G = 1200 s",1.3910439480132908,0.5102606224012669,1.8848656413417049,True,CAP-G1200 better
primary,0,0.5,mean,gain,CAP-G1200 - FIX-G1200,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 1200 s",-0.0003537063145462316,-0.0015568412600724002,0.0012240063293911887,False,unresolved
primary,0,0.5,mean,red_pct,CAP-G1200 - FIX-G1200,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 1200 s",-0.025282116553277945,-0.11157619266623069,0.082731689756133,False,unresolved
primary,0,0.5,mean,gain,HYB-G1200 - CAP-G1200,"hybrid (queue-length term) vs capped, G = 1200 s",-0.021449919012621277,-0.025263303437183773,-0.014390149075650597,True,CAP-G1200 better
primary,0,0.5,mean,red_pct,HYB-G1200 - CAP-G1200,"hybrid (queue-length term) vs capped, G = 1200 s",-1.468302139220313,-1.785317862341911,-0.9247757912142877,True,CAP-G1200 better
primary,0,0.5,mean,gain,HYB-G1200 - FIXSEL-G1200,"hybrid vs the selected fixed budget, G = 1200 s",-0.0011321191008382137,-0.00922262662525695,0.0034575378785768507,False,unresolved
primary,0,0.5,mean,red_pct,HYB-G1200 - FIXSEL-G1200,"hybrid vs the selected fixed budget, G = 1200 s",-0.07725819120702226,-0.5868954778630355,0.2681305416492325,False,unresolved
primary,0,0.5,mean,gain,FIXSEL-G1200 - FIX-G1200,"selected fixed budget vs B0 = Bmax, G = 1200 s",-0.020671506226329295,-0.026761718943385148,-0.007988814086711597,True,FIX-G1200 better
primary,0,0.5,mean,red_pct,FIXSEL-G1200 - FIX-G1200,"selected fixed budget vs B0 = Bmax, G = 1200 s",-1.4163260645665687,-1.9137277907007766,-0.5250121346445443,True,FIX-G1200 better
primary,0,0.5,mean,gain,CAP-G1200 - SPJF-tweedie,"guard vs unguarded, G = 1200 s",-0.001857950349591242,-0.0027458469740263584,-0.0005156565515463177,True,SPJF-tweedie better
