job_id,actual_wait_ns,exact_shadow_fcfs_wait_ns,exact_guard_upper_bound_ns,exact_excess_ns,bound_slack_ns,production_shadow_rounding_error_ns
1221,1276636320600,1631950440800,1931950440800,-355314120200,655314120200,1200
1222,130441800,1630465159600,1930465159600,-1630334717800,1930334717800,-3600
1223,1824359572600,1628553841300,1928553841300,195805731300,104194268700,700
1224,1824563290000,1628564573500,1928564573500,195998716500,104001283500,-3500
1225,216367296000,1631215352500,1931215352500,-1414848056500,1714848056500,500
1226,216378424200,1631226355000,1931226355000,-1414847930800,1714847930800,-4000
1227,133583344000,1631027817600,1931027817600,-1497444473600,1797444473600,400
1228,133887693000,1631038573800,1931038573800,-1497150880800,1797150880800,-3800
1229,134028245100,1631471387300,1931471387300,-1497443142200,1797443142200,-300
1230,134332110500,1631481724000,1931481724000,-1497149613500,1797149613500,-3000
1231,134472319300,1631914444900,1931914444900,-1497442125600,1797442125600,100
1232,26540706900,1630396752800,1930396752800,-1603856045900,1903856045900,-2800
1233,26682335200,1630634834700,1930634834700,-1603952499500,1903952499500,-2700
1234,8337075000,1630813461100,1930813461100,-1622476386100,1922476386100,-100
1235,8388382200,1630856745100,1930856745100,-1622468362900,1922468362900,-3100
1236,8540898000,1631016143700,1931016143700,-1622475245700,1922475245700,300
1237,8591897300,1631059317700,1931059317700,-1622467420400,1922467420400,-2700
1238,8744610700,1631218866400,1931218866400,-1622474255700,1922474255700,600
1239,16175719200,1630729761300,1930729761300,-1614554042100,1914554042100,-2300
1240,16327520900,1630889292000,1930889292000,-1614561771100,1914561771100,1000
1241,16476962000,1631030057300,1931030057300,-1614553095300,1914553095300,-2300
1242,17624728600,1631189524100,1931189524100,-1613564795500,1913564795500,900
1243,95498900,1631297912900,1931297912900,-1631202414000,1931202414000,-1900
1244,233179700,1631457365000,1931457365000,-1631224185300,1931224185300,1000
1245,349548200,1631550952000,1931550952000,-1631201403800,1931201403800,-2000
1246,487472100,1631710783400,1931710783400,-1631223311300,1931223311300,600
1247,1242495442900,1631792343000,1931792343000,-389296900100,689296900100,-2000
1248,1242902181900,1631952187300,1931952187300,-389050005400,689050005400,700
1249,1243309156800,1632198142500,1932198142500,-388888985700,688888985700,-2500
1250,1243715559800,1632358154000,1932358154000,-388642594200,688642594200,1000
1251,1244122353900,1632603634400,1932603634400,-388481280500,688481280500,-2400
1252,1244528722700,1632764012000,1932764012000,-388235289300,688235289300,1000
1253,167339700,1632584547000,1932584547000,-1632417207300,1932417207300,-2000
1254,305298800,1632745226100,1932745226100,-1632439927300,1932439927300,900
1255,355635000,1632771911900,1932771911900,-1632416276900,1932416276900,-1900
1256,17683624100,1632807788700,1932807788700,-1615124164600,1915124164600,1300
1257,17730434100,1632834644300,1932834644300,-1615104210200,1915104210200,-1300
1258,17904023300,1633027261300,1933027261300,-1615123238000,1915123238000,700
1259,17950871200,1633054150300,1933054150300,-1615103279100,1915103279100,-1300
1260,1745309701300,1633104881900,1933104881900,112204819400,187795180600,1100
1261,1745404173400,1633131728500,1933131728500,112272444900,187727555100,-1500
1262,1745558654400,1633353031400,1933353031400,112205623000,187794377000,600
1263,1745653761500,1633380278100,1933380278100,112273483400,187726516600,-1100
1264,23640400,1632847063400,1932847063400,-1632823423000,1932823423000,600
1265,187034800,1632873924500,1932873924500,-1632686889700,1932686889700,-1500
1266,239776200,1633062252000,1933062252000,-1632822475800,1932822475800,1000
1267,403157800,1633089173600,1933089173600,-1632686015800,1932686015800,-1600
1268,18146716200,1633214090500,1933214090500,-1615067374300,1915067374300,1500
1269,19291096100,1633240815400,1933240815400,-1613949719300,1913949719300,-2400
1270,19490931700,1633412301200,1933412301200,-1613921369500,1913921369500,800
1271,19543683300,1633439317500,1933439317500,-1613895634200,1913895634200,-2500
1272,17767900,1633236218300,1933236218300,-1633218450400,1933218450400,700
1273,180997300,1633262959100,1933262959100,-1633081961800,1933081961800,-2100
1274,128768600,1632774368500,1932774368500,-1632645599900,1932645599900,500
1275,1744417868600,1632249180600,1932249180600,112168688000,187831312000,-2600
1276,1744567850300,1632425850400,1932425850400,112141999900,187858000100,600
1277,1707572345300,1631784665700,1931784665700,75787679600,224212320400,-2700
1278,1137544554700,1630505781900,1930505781900,-492961227200,792961227200,1100
1279,1137584663100,1630518092700,1930518092700,-492933429600,792933429600,-2700
1280,1143384933600,1630709226300,1930709226300,-487324292700,787324292700,700
1281,1143589394500,1630721594200,1930721594200,-487132199700,787132199700,-2200
1282,195407954600,1630723499200,1930723499200,-1435315544600,1735315544600,-200
1283,195875857200,1630736268900,1930736268900,-1434860411700,1734860411700,-1900
1284,196344199500,1631190172400,1931190172400,-1434845972900,1734845972900,-400
1285,196812260900,1631203103500,1931203103500,-1434390842600,1734390842600,-2500
1286,1704961568600,1630500694400,1930500694400,74460874200,225539125800,-400
1287,1705357305900,1630513698600,1930513698600,74843607300,225156392700,-1600
1288,1705752856800,1630895121600,1930895121600,74857735200,225142264800,-600
1289,1706148513300,1630907798200,1930907798200,75240715100,224759284900,-2200
1290,1706544490900,1631289256100,1931289256100,75255234800,224744765200,-100
1291,1706940170400,1631302164100,1931302164100,75638006300,224361993700,-2100
1292,102468200,1631172412900,1931172412900,-1631069944700,1931069944700,100
1293,153379900,1631185573300,1931185573300,-1631032193400,1931032193400,-1300
1294,284788800,1631353720200,1931353720200,-1631068931400,1931068931400,-200
1295,335871200,1631367173200,1931367173200,-1631031302000,1931031302000,-2200
1296,344202700,1630953785100,1930953785100,-1630609582400,1930609582400,-1100
1297,501540400,1630967334100,1930967334100,-1630465793700,1930465793700,-1100
1298,583635100,1631192185600,1931192185600,-1630608550500,1930608550500,-600
1299,22065855200,1631002231500,1931002231500,-1608936376300,1908936376300,-1500
1300,22122288000,1631227110500,1931227110500,-1609104822500,1909104822500,-500
1301,22871962700,1631245389200,1931245389200,-1608373426500,1908373426500,-2200
1302,1738414322400,1631052662600,1931052662600,107361659800,192638340200,-600
1303,1738508970300,1631071248500,1931071248500,107437721800,192562278200,-1500
1304,1738659575700,1631297160500,1931297160500,107362415200,192637584800,-500
1305,1738754230300,1631315652800,1931315652800,107438577500,192561422500,-1800
1306,1738904783400,1631541516400,1931541516400,107363267000,192636733000,-1400
1307,16922539300,1631449330300,1931449330300,-1614526791000,1914526791000,-1300
1308,471615100,1630704436000,1930704436000,-1630232820900,1930232820900,-2000
1309,552320400,1630743287100,1930743287100,-1630190966700,1930190966700,-1100
1310,688806700,1630920729200,1930920729200,-1630231922500,1930231922500,-2200
1311,769274300,1630959443700,1930959443700,-1630190169400,1930190169400,-700
1312,22826306400,1630945259400,1930945259400,-1608118953000,1908118953000,-1400
1313,22898059800,1630973928300,1930973928300,-1608075868500,1908075868500,-300
1314,23259851500,1631377814500,1931377814500,-1608117963000,1908117963000,-2500
1315,6502000,1630400504700,1930400504700,-1630394002700,1930394002700,-700
1316,163783200,1630586727400,1930586727400,-1630422944200,1930422944200,-400
1317,1731600526500,1629890190000,1929890190000,101710336500,198289663500,-1000
1318,1731702222100,1629921742100,1929921742100,101780480000,198219520000,-2100
1319,1732026961600,1630315639500,1930315639500,101711322100,198288677900,-1500
1320,1732128832900,1630347386100,1930347386100,101781446800,198218553200,-2100
1321,1732453200400,1630740904200,1930740904200,101712296200,198287703800,-2200
1322,1737178632700,1630660907400,1930660907400,106517725300,193482274700,-2400
1323,1737380433400,1630892598200,1930892598200,106487835200,193512164800,-2200
1324,1737410954900,1631054186600,1931054186600,106356768300,193643231700,-1600
1325,1737612900800,1631124145900,1931124145900,106488754900,193511245100,-1900
1326,750700,1630409983300,1930409983300,-1630409232600,1930409232600,-1300
1327,146722400,1630480040100,1930480040100,-1630333317700,1930333317700,-2100
1328,190249135200,1630620974500,1930620974500,-1440371839300,1740371839300,-1500
1329,190677828900,1630691214900,1930691214900,-1440013386000,1740013386000,-1900
1330,191105933400,1631048211000,1931048211000,-1439942277600,1739942277600,-1000
1331,191533938500,1631118138200,1931118138200,-1439584199700,1739584199700,-2200
1332,191962351000,1631474991400,1931474991400,-1439512640400,1739512640400,-1400
1333,191976367700,1631545373300,1931545373300,-1439569005600,1739569005600,-2300
1334,117049263200,1631885774800,1931885774800,-1514836511600,1814836511600,-800
1335,117185442300,1631956285200,1931956285200,-1514770842900,1814770842900,-1200
1336,117512593900,1632347951400,1932347951400,-1514835357500,1814835357500,-400
1337,1719078206400,1632103804900,1932103804900,86974401500,213025598500,-900
1338,1719266493200,1632291131400,1932291131400,86975361800,213024638200,-1400
1339,1719454933800,1632478541100,1932478541100,86976392700,213023607300,-1100
1340,1719643348600,1632495374600,1932495374600,87147974000,212852026000,-600
1341,1719831911000,1632665796200,1932665796200,87166114800,212833885200,-1200
1342,47719800,1630957196900,1930957196900,-1630909477100,1930909477100,100
1343,77787700,1631127533500,1931127533500,-1631049745800,1931049745800,-1500
1344,254721000,1631163164600,1931163164600,-1630908443600,1930908443600,-600
1345,284641900,1631333593100,1931333593100,-1631048951200,1931048951200,-1100
1346,1731469521300,1631053025500,1931053025500,100416495800,199583504200,-500
1347,1731564155900,1631223502700,1931223502700,100340653200,199659346800,-700
1348,1731674613300,1631257416900,1931257416900,100417196400,199582803600,100
1349,1731769634000,1631428308600,1931428308600,100341325400,199658674600,-1600
1350,1816517726700,1631334969200,1931334969200,185182757500,114817242500,800
1351,801800,1631458529400,1931458529400,-1631457727600,1931457727600,-1400
1352,1058192686900,1630554309000,1930554309000,-572361622100,872361622100,-1000
1353,1058553075200,1630913241300,1930913241300,-572360166100,872360166100,-2300
1354,1058913575700,1631272689600,1931272689600,-572359113900,872359113900,-2600
1355,1059274139700,1631632195900,1931632195900,-572358056200,872358056200,-1900
1356,1059634914000,1631991608300,1931991608300,-572356694300,872356694300,-1300
1357,39331400,1632101735500,1932101735500,-1632062404100,1932062404100,-2500
1358,177276500,1632293080800,1932293080800,-1632115804300,1932115804300,-1800
1359,231604400,1632495377700,1932495377700,-1632263773300,1932263773300,-2700
1360,380576500,1632697684700,1932697684700,-1632317108200,1932317108200,-2700
1361,434851800,1632899607300,1932899607300,-1632464755500,1932464755500,-2300
1362,116336469700,1632907167800,1932907167800,-1516570698100,1816570698100,-1800
1363,116477483600,1633324336900,1933324336900,-1516846853300,1816846853300,-1900
1364,116755190500,1633741534500,1933741534500,-1516986344000,1816986344000,-2500
1365,116896112300,1634158997700,1934158997700,-1517262885400,1817262885400,-1700
1366,117174273300,1634277994800,1934277994800,-1517103721500,1817103721500,1200
1367,117314500600,1634576208300,1934576208300,-1517261707700,1817261707700,-2300
1368,117592493600,1634695013800,1934695013800,-1517102520200,1817102520200,200
1369,1063598864300,1634945263800,1934945263800,-571346399500,871346399500,-1800
1370,1063929780900,1635064099500,1935064099500,-571134318600,871134318600,500
1371,1064032143800,1635377475200,1935377475200,-571345331400,871345331400,-1200
1372,1064363157400,1635496414500,1935496414500,-571133257100,871133257100,1500
1373,1064919920400,1635809882700,1935809882700,-570889962300,870889962300,-700
1374,1065023266500,1635928932700,1935928932700,-570905666200,870905666200,1300
1375,1227916103800,1636022452100,1936022452100,-408106348300,708106348300,-1100
1376,1228362325400,1636141706900,1936141706900,-407779381500,707779381500,1100
1377,1228808458400,1636467703800,1936467703800,-407659245400,707659245400,-1800
1378,1229260794200,1636586858200,1936586858200,-407326064000,707326064000,1800
1379,1229706614000,1636912705300,1936912705300,-407206091300,707206091300,-1300
1380,1230152373500,1637031861100,1937031861100,-406879487600,706879487600,1900
1381,88859000,1637325754400,1937325754400,-1637236895400,1937236895400,-1400
1382,143431200,1637445120500,1937445120500,-1637301689300,1937301689300,1500
1383,74258400,1637310101300,1937310101300,-1637235842900,1937235842900,-1300
1384,128732000,1637429361900,1937429361900,-1637300629900,1937300629900,2100
1385,1123696886100,1636446833400,1936446833400,-512749947300,812749947300,-1400
1386,1124154677200,1636566391500,1936566391500,-512411714300,812411714300,1500
1387,1124194969800,1636903711400,1936903711400,-512708741600,812708741600,-1400
1388,1696426153600,1636723674400,1936723674400,59702479200,240297520800,1600
1389,1697850260300,1637060648400,1937060648400,60789611900,239210388100,-1400
1390,1699273382800,1638146437700,1938146437700,61126945100,238873054900,1300
1391,1700697104100,1638483076300,1938483076300,62214027800,237785972200,-2300
1392,1702121398200,1639569313800,1939569313800,62552084400,237447915600,2200
1393,1718039374700,1639905922900,1939905922900,78133451800,221866548200,-1900
1394,1718226476400,1640092111300,1940092111300,78134365100,221865634900,-2300
1395,1718293461400,1640278165600,1940278165600,78015295800,221984704200,-1600
1396,1718413500500,1640464734400,1940464734400,77948766100,222051233900,-1400
1397,1718480510000,1640651126400,1940651126400,77829383600,222170616400,-1400
1398,1059002664500,1640301563800,1940301563800,-581298899300,881298899300,-1800
1399,1059395192600,1640455700700,1940455700700,-581060508100,881060508100,2300
1400,1059788098700,1640692896200,1940692896200,-580904797500,880904797500,-2200
1401,1061131809700,1640847503600,1940847503600,-579715693900,879715693900,2400
1402,37922900,1640475163800,1940475163800,-1640437240900,1940437240900,-1800
1403,40904300,1640629930700,1940629930700,-1640589026400,1940589026400,2300
1404,277859000,1640713912100,1940713912100,-1640436053100,1940436053100,-1100
1405,280638300,1640868894800,1940868894800,-1640588256500,1940588256500,3200
1406,60242700,1640495398100,1940495398100,-1640435155400,1940435155400,-1100
1407,62894900,1640650157400,1940650157400,-1640587262500,1940587262500,2600
1408,525702700,1640749732000,1940749732000,-1640224029300,1940224029300,-1000
1409,1727568201300,1640809109700,1940809109700,86759091600,213240908400,2300
1410,1727718071500,1640908795600,1940908795600,86809275900,213190724100,-1600
1411,1727774855300,1641015126900,1941015126900,86759728400,213240271600,2100
1412,1727924304800,1641114401300,1941114401300,86809903500,213190096500,-1300
1413,52918600,1641053815300,1941053815300,-1641000896700,1941000896700,2700
1414,55802100,1641153325800,1941153325800,-1641097523700,1941097523700,-1800
1415,1239128277100,1640236736100,1940236736100,-401108459000,701108459000,1900
1416,1239546697100,1640335963900,1940335963900,-400789266800,700789266800,-900
1417,1239965036200,1640654210500,1940654210500,-400689174300,700689174300,2500
1418,1240383899400,1640753495300,1940753495300,-400369595900,700369595900,-1300
1419,1240802417900,1641071929000,1941071929000,-400269511100,700269511100,2000
1420,113098600,1639997790900,1939997790900,-1639884692300,1939884692300,-900
1421,145470100,1640199307700,1940199307700,-1640053837600,1940053837600,-700
1422,315471400,1640315763600,1940315763600,-1640000292200,1940000292200,1400
1423,348201000,1640401181600,1940401181600,-1640052980600,1940052980600,-600
1424,518295700,1640517653600,1940517653600,-1639999357900,1939999357900,1400
1425,250891900,1640303027400,1940303027400,-1640052135500,1940052135500,-400
1426,421626800,1640419835700,1940419835700,-1639998208900,1939998208900,2300
1427,438962100,1640490234400,1940490234400,-1640051272300,1940051272300,-1400
1428,609505100,1640606865800,1940606865800,-1639997360700,1939997360700,2200
1429,217315100,1639790876400,1939790876400,-1639573561300,1939573561300,-400
1430,386899700,1639906910200,1939906910200,-1639520010500,1939520010500,2800
1431,486074700,1640058745100,1940058745100,-1639572670400,1939572670400,-1100
1432,1824052932300,1640126950500,1940126950500,183925981800,116074018200,2500
1433,1826701373900,1640278707000,1940278707000,186422666900,113577333100,-1000
1434,115994031300,1645442887800,1945442887800,-1529448856500,1829448856500,2200
1435,116108482900,1645594354800,1945594354800,-1529485871900,1829485871900,-800
1436,116318980200,1645766670700,1945766670700,-1529447690500,1829447690500,2300
1437,45840900,1643776971000,1943776971000,-1643731130100,1943731130100,-1000
1438,187757000,1643949171400,1943949171400,-1643761414400,1943761414400,2600
1439,251644500,1643981792900,1943981792900,-1643730148400,1943730148400,-900
1440,393427500,1644153974700,1944153974700,-1643760547200,1943760547200,3300
1441,457190900,1644186482200,1944186482200,-1643729291300,1943729291300,-200
1442,599163900,1644358853500,1944358853500,-1643759689600,1943759689600,2500
1443,112351919800,1643617286400,1943617286400,-1531265366600,1831265366600,-400
1444,112657846000,1643789241100,1943789241100,-1531131395100,1831131395100,2900
1445,112772303300,1644036171300,1944036171300,-1531263868000,1831263868000,-300
1446,128553400,1644034060300,1944034060300,-1643905506900,1943905506900,2700
1447,243614600,1644267388900,1944267388900,-1644023774300,1944023774300,3100
1448,362696600,1644280814500,1944280814500,-1643918117900,1943918117900,500
1449,55836200,1644077774500,1944077774500,-1644021938300,1944021938300,3500
1450,175024900,1644091223000,1944091223000,-1643916198100,1943916198100,0
1451,290275400,1644311349900,1944311349900,-1644021074500,1944021074500,3100
1452,409246300,1644324605900,1944324605900,-1643915359600,1943915359600,100
1453,525102600,1644545104200,1944545104200,-1644020001600,1944020001600,2800
1454,176635145400,1643915182600,1943915182600,-1467280037200,1767280037200,-600
1455,176649004300,1644135826400,1944135826400,-1467486822100,1767486822100,3600
1456,18384700,1643580140000,1943580140000,-1643561755300,1943561755300,0
1457,85596300,1643800842900,1943800842900,-1643715246600,1943715246600,3100
1458,250806200,1643811637100,1943811637100,-1643560830900,1943560830900,900
1459,1119090573600,1643103490600,1943103490600,-524012917000,824012917000,2400
1460,1119319233500,1643114585100,1943114585100,-523795351600,823795351600,-100
1461,120794200,1643204924100,1943204924100,-1643084129900,1943084129900,2900
1462,176733100,1643215780700,1943215780700,-1643039047600,1943039047600,-700
1463,373835100,1643456983800,1943456983800,-1643083148700,1943083148700,2200
1464,429851000,1643467984900,1943467984900,-1643038133900,1943038133900,-900
1465,627034100,1643709235000,1943709235000,-1643082200900,1943082200900,3000
1466,1021032630700,1642582022700,1942582022700,-621549392000,921549392000,-700
1467,1021480650700,1642823162200,1942823162200,-621342511500,921342511500,2800
1468,1021928840900,1643028581800,1943028581800,-621099740900,921099740900,-800
1469,140371100,1643015490100,1943015490100,-1642875119000,1942875119000,2900
1470,323533300,1643197668200,1943197668200,-1642874134900,1942874134900,2800
1471,1032732871200,1642796510200,1942796510200,-610063639000,910063639000,-1200
1472,1032915025200,1642955460600,1942955460600,-610040435400,910040435400,3400
1473,1033062299000,1642977510700,1942977510700,-609915211700,909915211700,-1700
1474,1033097498100,1643136816200,1943136816200,-610039318100,910039318100,2800
1475,1704876759500,1642850495500,1942850495500,62026264000,237973736000,-1500
1476,1704943418600,1643010247600,1943010247600,61933171000,238066829000,3400
1477,1705058894600,1643031752800,1943031752800,62027141800,237972858200,-1800
1478,1820665645500,1642624057300,1942624057300,178041588200,121958411800,2700
1479,1820896257100,1642645516000,1942645516000,178250741100,121749258900,-1000
1480,1821126711100,1642853902600,1942853902600,178272808500,121727191500,3400
1481,1821357072400,1642875358000,1942875358000,178481714400,121518285600,-1000
1482,1821587635700,1643083471600,1943083471600,178504164100,121495835900,3400
1483,1821817745100,1643105146100,1943105146100,178712599000,121287401000,-1100
1484,1822048100800,1643312821800,1943312821800,178735279000,121264721000,3200
1485,55182772600,1642798149500,1942798149500,-1587615376900,1887615376900,-1500
1486,55487049700,1643005529400,1943005529400,-1587518479700,1887518479700,3600
1487,1254843356300,1641655551500,1941655551500,-386812195200,686812195200,-1500
1488,1255048186000,1641859643900,1941859643900,-386811457900,686811457900,-900
1489,1255666280000,1641862759600,1941862759600,-386196479600,686196479600,2400
1490,1255726943700,1642063387900,1942063387900,-386336444200,686336444200,-900
1491,1255870879300,1642066548100,1942066548100,-386195668800,686195668800,1900
1492,1255931452600,1642267145300,1942267145300,-386335692700,686335692700,-1300
1493,1256075726300,1642270674600,1942270674600,-386194948300,686194948300,2400
1494,1697418323000,1641794647600,1941794647600,55623675400,244376324600,-1600
1495,1697808632100,1641798241300,1941798241300,56010390800,243989609200,1700
1496,1698198934200,1642183664000,1942183664000,56015270200,243984729800,-1000
1497,1698588847400,1642187362900,1942187362900,56401484500,243598515500,2100
1498,1698979304000,1642572809200,1942572809200,56406494800,243593505200,-1200
1499,1699369956800,1642576638700,1942576638700,56793318100,243206681900,2300
1500,102478663600,1642073056800,1942073056800,-1539594393200,1839594393200,-1800
1501,102608172300,1642076507300,1942076507300,-1539468335000,1839468335000,1700
1502,102914316700,1642507411000,1942507411000,-1539593094300,1839593094300,-2000
1503,68412446500,1641690287100,1941690287100,-1573277840600,1873277840600,1900
1504,68537104400,1641887854300,1941887854300,-1573350749900,1873350749900,1700
1505,68611186300,1642085602600,1942085602600,-1573474416300,1873474416300,2400
1506,68736356600,1642120902500,1942120902500,-1573384545900,1873384545900,-2500
1507,68810496300,1642283477400,1942283477400,-1573472981100,1873472981100,1600
1508,1050159777900,1642286990200,1942286990200,-592127212300,892127212300,-2200
1509,1050326859900,1642449884900,1942449884900,-592123025000,892123025000,2100
1510,1057737986700,1642528894800,1942528894800,-584790908100,884790908100,-1800
1511,1104489848300,1642691755500,1942691755500,-538201907200,838201907200,1500
1512,66562396800,1642660117300,1942660117300,-1576097720500,1876097720500,-2300
1513,66629927300,1642822700500,1942822700500,-1576192773200,1876192773200,1500
1514,66762619400,1642859212900,1942859212900,-1576096593500,1876096593500,-2900
1515,66830496400,1643022006700,1943022006700,-1576191510300,1876191510300,1300
1516,66962886700,1643058186900,1943058186900,-1576095300200,1876095300200,-2900
1517,67031114500,1643221137700,1943221137700,-1576190023200,1876190023200,2300
1518,70702082200,1642044940000,1942044940000,-1571342857800,1871342857800,-2000
1519,70803794400,1642207807800,1942207807800,-1571404013400,1871404013400,2200
1520,62601211000,1640123221300,1940123221300,-1577522010300,1877522010300,-2300
1521,62754795200,1640285960400,1940285960400,-1577531165200,1877531165200,1600
1522,62821826200,1640342458700,1940342458700,-1577520632500,1877520632500,-2700
1523,69006585700,1640446893300,1940446893300,-1571440307600,1871440307600,2700
1524,69086619500,1640503336500,1940503336500,-1571416717000,1871416717000,-2500
1525,69227467000,1640666317000,1940666317000,-1571438850000,1871438850000,2000
1526,69448294700,1640722728800,1940722728800,-1571274434100,1871274434100,-2800
1527,69515163400,1640885733600,1940885733600,-1571370570200,1871370570200,2400
1528,72669428700,1640529658600,1940529658600,-1567860229900,1867860229900,-2600
1529,72828017900,1640692269700,1940692269700,-1567864251800,1867864251800,2300
1530,72917490500,1640776561800,1940776561800,-1567859071300,1867859071300,-2800
1531,51819259400,1640718053400,1940718053400,-1588898794000,1888898794000,1600
1532,51857583200,1640802195800,1940802195800,-1588944612600,1888944612600,-1800
1533,52028820100,1640926337500,1940926337500,-1588897517400,1888897517400,2500
1534,52066869300,1641010330200,1941010330200,-1588943460900,1888943460900,-2200
1535,55555495000,1641102691200,1941102691200,-1585547196200,1885547196200,1800
1536,55565012100,1641186780100,1941186780100,-1585621768000,1885621768000,-2100
1537,55757353500,1641303182500,1941303182500,-1585545829000,1885545829000,1500
1538,55766398800,1641386899300,1941386899300,-1585620500500,1885620500500,-1300
1539,55958904300,1641503276800,1941503276800,-1585544372500,1885544372500,2200
1540,55968183700,1641587330300,1941587330300,-1585619146600,1885619146600,-2300
1541,45234009100,1640817713600,1940817713600,-1595583704500,1895583704500,2400
1542,46079597500,1640873935700,1940873935700,-1594794338200,1894794338200,-1700
1543,46200479000,1640990672000,1940990672000,-1594790193000,1894790193000,2000
1544,1693765405100,1639720356400,1939720356400,54045048700,245954951300,-1400
1545,1693881303500,1639837075800,1939837075800,54044227700,245955772300,1200
1546,57314647900,1638010685500,1938010685500,-1580696037600,1880696037600,-1500
1547,57350250300,1638126982500,1938126982500,-1580776732200,1880776732200,1500
1548,57504100000,1638198828600,1938198828600,-1580694728600,1880694728600,-1600
1549,57539856500,1638315256100,1938315256100,-1580775399600,1880775399600,900
1550,57693684500,1638387052000,1938387052000,-1580693367500,1880693367500,-2000
1551,68754295700,1638016075800,1938016075800,-1569261780100,1869261780100,1200
1552,68903396800,1638087643100,1938087643100,-1569184246300,1869184246300,-2100
1553,66616183300,1638148413200,1938148413200,-1571532229900,1871532229900,1800
1554,66697654100,1638219997100,1938219997100,-1571522343000,1871522343000,-2100
1555,66826786800,1638357580100,1938357580100,-1571530793300,1871530793300,900
1556,1823487380500,1638397830800,1938397830800,185089549700,114910450300,-1800
1557,1824522481100,1638535482800,1938535482800,185986998300,114013001700,1200
1558,69565998400,1653273963100,1953273963100,-1583707964700,1883707964700,-2100
1559,69751059500,1653411616300,1953411616300,-1583660556800,1883660556800,700
1560,69798154100,1653505016200,1953505016200,-1583706862100,1883706862100,-2200
1561,69983188900,1653642417200,1953642417200,-1583659228300,1883659228300,800
1562,63708601200,1653565243900,1953565243900,-1589856642700,1889856642700,-1900
1563,63775207000,1653702598300,1953702598300,-1589927391300,1889927391300,700
1564,63967155600,1653822197100,1953822197100,-1589855041500,1889855041500,-2100
1565,64034095200,1653960131100,1953960131100,-1589926035900,1889926035900,-100
1566,1838113574000,1653999969200,1953999969200,184113604800,115886395200,-1200
1567,1838321381700,1654137890900,1954137890900,184183490800,115816509200,100
1568,1838529490500,1654207433400,1954207433400,184322057100,115677942900,-1400
1569,1838737647700,1654345489700,1954345489700,184392158000,115607842000,300
1570,1838946028300,1654415035300,1954415035300,184530993000,115469007000,-1300
1571,56353843400,1654030049100,1954030049100,-1597676205700,1897676205700,-100
1572,56420472700,1654099135600,1954099135600,-1597678662900,1897678662900,-1600
1573,49635567800,1653248683500,1953248683500,-1603613115700,1903613115700,-500
1574,49644384600,1653318437400,1953318437400,-1603674052800,1903674052800,-1400
1575,49843951600,1653455768400,1953455768400,-1603611816800,1903611816800,-400
1576,49852590100,1653525531900,1953525531900,-1603672941800,1903672941800,-1900
1577,50052553100,1653663112700,1953663112700,-1603610559600,1903610559600,-700
1578,50061067400,1653732855000,1953732855000,-1603671787600,1903671787600,-2000
1579,68133086000,1653030216300,1953030216300,-1584897130300,1884897130300,-1300
1580,68136835300,1653099758400,1953099758400,-1584962923100,1884962923100,-1400
1581,68337313000,1653233017700,1953233017700,-1584895704700,1884895704700,-700
1582,68341299200,1653302429600,1953302429600,-1584961130400,1884961130400,-1600
1583,1116892123600,1653236345100,1953236345100,-536344221500,836344221500,-1100
1584,1116973090300,1653305393400,1953305393400,-536332303100,836332303100,-1400
1585,1192615366600,1653622055000,1953622055000,-461006688400,761006688400,-1000
1586,78298461600,1653330938500,1953330938500,-1575032476900,1875032476900,-1500
1587,78360971800,1653549854100,1953549854100,-1575188882300,1875188882300,-1100
1588,78518818700,1653647452000,1953647452000,-1575128633300,1875128633300,-1000
1589,78581378900,1653769113800,1953769113800,-1575187734900,1875187734900,-1800
1590,54811216400,1653739521400,1953739521400,-1598928305000,1898928305000,-400
1591,54879066200,1653860776700,1953860776700,-1598981710500,1898981710500,-1700
1592,55004335700,1653931064900,1953931064900,-1598926729200,1898926729200,-900
1593,55072190200,1654052331700,1954052331700,-1598980141500,1898980141500,-2700
1594,55197140000,1654122294400,1954122294400,-1598925154400,1898925154400,-400
1595,1677877420100,1653957321000,1953957321000,23920099100,276079900900,-2000
1596,1678098207100,1654027378900,1954027378900,24070828200,275929171800,100
1597,1678319034600,1654176979300,1954176979300,24142055300,275857944700,-3300
1598,1699357428500,1653994533500,1953994533500,45362895000,254637105000,-500
1599,1699560423700,1654144315100,1954144315100,45416108600,254583891400,-2100
1600,1723137415600,1677773536200,1977773536200,45363879400,254636120600,-200
1601,1723340545100,1677923669100,1977923669100,45416876000,254583124000,-2100
1602,1746917045800,1701552364000,2001552364000,45364681800,254635318200,0
1603,1747120526100,1701702791900,2001702791900,45417734200,254582265800,-1900
1604,1773722106400,1725331264500,2025331264500,48390841900,251609158100,-500
1605,57668507300,1725221152100,2025221152100,-1667552644800,1967552644800,-3100
1606,57769992800,1725420962500,2025420962500,-1667650969700,1967650969700,-2500
1607,57869453000,1725620305100,2025620305100,-1667750852100,1967750852100,-2100
1608,57970503500,1725819939200,2025819939200,-1667849435700,1967849435700,-1200
1609,1251560448500,1725916811100,2025916811100,-474356362600,774356362600,-2100
1610,1251780828100,1726140332400,2026140332400,-474359504300,774359504300,-1400
1611,1251784500900,1726363987000,2026363987000,-474579486100,774579486100,-2000
