pool,original_swf_hour,valid,utilisation,arrivals,offered_work_ratio
all,5160.104722222222,True,0.40772222222222226,16,0.0028551587301587304
all,5161.104722222222,True,0.40006547619047617,7,6.547619047619048e-05
all,5162.104722222222,True,0.400625,14,0.3464126984126984
all,5163.104722222222,True,0.4144325396825397,10,0.00014682539682539682
all,5164.104722222222,True,0.4208611111111111,10,0.018077380952380952
all,5165.104722222222,True,0.4202936507936508,37,0.15505555555555556
all,5166.104722222222,True,0.4192956349206349,39,0.0006507936507936508
all,5167.104722222222,True,0.4166666666666667,44,0.002380952380952381
all,5168.104722222222,True,0.41488888888888886,37,0.0006031746031746032
all,5169.104722222222,True,0.41492460317460317,41,0.0006388888888888889
all,5170.104722222222,True,0.4148234126984127,37,0.0005376984126984127
all,5171.104722222222,True,0.41483333333333333,35,0.0005476190476190477
all,5172.104722222222,True,0.4186924603174603,33,0.17193849206349207
all,5173.104722222222,True,0.42202976190476194,37,0.0006011904761904762
all,5174.104722222222,True,0.42496626984126984,39,0.003537698412698413
all,5175.104722222222,True,0.42183333333333334,27,0.0004047619047619048
all,5176.104722222222,True,0.4219345238095238,33,0.0005059523809523809
all,5177.104722222222,True,0.42211507936507936,42,0.0006865079365079365
all,5178.104722222222,True,0.42366468253968254,27,0.002236111111111111
all,5179.104722222222,True,0.4222619047619048,42,0.002037698412698413
all,5180.104722222222,True,0.4232420634920635,37,0.0006091269841269841
all,5181.104722222222,True,0.4220555555555556,39,0.000626984126984127
all,5182.104722222222,True,0.42212301587301587,34,0.0006944444444444445
all,5183.104722222222,True,0.42216666666666663,41,0.0007380952380952381
all,5184.104722222222,True,0.4218115079365079,29,0.0003829365079365079
all,5185.104722222222,True,0.4222162698412698,37,0.0007876984126984127
all,5186.104722222222,True,0.429109126984127,51,0.007680555555555556
all,5187.104722222222,True,0.0804702380952381,73,0.012712301587301588
all,5188.104722222222,True,0.009589285714285715,31,0.0014325396825396826
all,5189.104722222222,True,0.00810515873015873,24,0.0007638888888888889
all,5190.104722222222,True,0.024831349206349204,51,0.017688492063492062
all,5191.104722222222,True,0.02053174603174603,37,0.013648809523809523
all,5192.104722222222,True,0.01030952380952381,54,0.0029067460317460316
all,5193.104722222222,True,0.0075376984126984126,26,0.0003948412698412698
all,5194.104722222222,True,0.007813492063492064,39,0.0006706349206349207
all,5195.104722222222,True,0.007686507936507936,34,0.0005456349206349206
all,5196.104722222222,True,0.004172619047619047,33,0.0006785714285714286
all,5197.104722222222,True,0.0005972222222222222,36,0.0005972222222222222
all,5198.104722222222,True,0.004384920634920635,39,0.004400793650793651
all,5199.104722222222,True,0.0006091269841269841,31,0.0005932539682539683
all,5200.104722222222,True,0.0005416666666666666,35,0.0006051587301587302
all,5201.104722222222,True,0.0006011904761904762,33,0.0005376984126984127
all,5202.104722222222,True,0.0027142857142857142,33,0.0027162698412698414
all,5203.104722222222,True,0.0008035714285714286,38,0.0019642857142857144
all,5204.104722222222,True,0.0014305555555555556,21,0.0002916666666666667
all,5205.104722222222,True,0.0005297619047619048,31,0.0005059523809523809
all,5206.104722222222,True,0.0005119047619047619,32,0.0005396825396825396
all,5207.104722222222,True,0.0006746031746031745,30,0.0012202380952380952
all,5208.104722222222,True,0.0041269841269841265,34,0.019517857142857142
all,5209.104722222222,True,0.015232142857142856,49,0.016640873015873015
all,5210.104722222222,True,0.020017857142857143,32,0.021494047619047617
all,5211.104722222222,True,0.013198412698412699,37,0.0055218253968253965
all,5212.104722222222,True,0.010805555555555556,53,0.007878968253968254
all,5213.104722222222,True,0.011581349206349206,36,0.0033353174603174603
all,5214.104722222222,True,0.015507936507936509,49,0.015507936507936509
all,5215.104722222222,True,0.0008353174603174604,41,0.0008353174603174603
all,5216.104722222222,True,0.0005257936507936508,34,0.0005257936507936508
all,5217.104722222222,True,0.0005813492063492064,38,0.0005813492063492064
all,5218.104722222222,True,0.0013611111111111111,53,0.0013611111111111111
all,5219.104722222222,True,0.006831349206349206,166,0.006831349206349206
all,5220.104722222222,True,0.00899404761904762,195,0.009021825396825396
all,5221.104722222222,True,0.00895436507936508,172,0.008926587301587302
all,5222.104722222222,True,0.01122420634920635,72,0.03845634920634921
all,5223.104722222222,True,0.2535873015873016,77,2.38203373015873
all,5224.104722222222,True,0.5921111111111111,24,0.6479722222222222
all,5225.104722222222,True,0.6045416666666666,12,0.00013095238095238096
all,5226.104722222222,True,0.5522519841269842,7,0.002650793650793651
all,5227.104722222222,True,0.4213948412698413,8,6.349206349206349e-05
all,5228.104722222222,True,0.2854007936507937,9,7.53968253968254e-05
all,5229.104722222222,True,0.18201984126984128,8,9.523809523809524e-05
all,5230.104722222222,True,0.11531150793650792,0,0.0
all,5231.104722222222,True,0.055799603174603175,13,0.004240079365079365
all,5232.104722222222,True,0.0021607142857142858,10,8.531746031746032e-05
all,5233.104722222222,True,8.928571428571429e-05,9,8.928571428571429e-05
all,5234.104722222222,True,5.9523809523809524e-05,9,5.9523809523809524e-05
all,5235.104722222222,True,6.944444444444444e-05,8,6.944444444444444e-05
all,5236.104722222222,True,6.547619047619048e-05,9,6.547619047619048e-05
all,5237.104722222222,True,6.349206349206349e-05,8,6.349206349206349e-05
all,5238.104722222222,True,6.150793650793651e-05,9,6.150793650793651e-05
all,5239.104722222222,True,0.0006309523809523809,10,0.0006309523809523809
all,5240.104722222222,True,5.753968253968254e-05,9,5.753968253968254e-05
all,5241.104722222222,True,5.9523809523809524e-05,8,5.9523809523809524e-05
all,5242.104722222222,True,8.333333333333333e-05,9,8.333333333333333e-05
all,5243.104722222222,True,5.555555555555555e-05,8,5.555555555555556e-05
all,5244.104722222222,True,5.9523809523809524e-05,9,5.9523809523809524e-05
all,5245.104722222222,True,0.0003234126984126984,13,0.004240079365079365
all,5246.104722222222,True,0.004541666666666667,10,0.000625
all,5247.104722222222,True,5.753968253968254e-05,8,5.753968253968254e-05
all,5248.104722222222,True,7.341269841269841e-05,9,7.341269841269841e-05
all,5249.104722222222,True,0.000125,12,0.000125
all,5250.104722222222,True,0.0027916666666666667,10,0.007079365079365079
all,5251.104722222222,True,0.0077619047619047615,11,0.0038115079365079363
all,5252.104722222222,True,0.0015753968253968255,11,0.001238095238095238
all,5253.104722222222,True,0.003992063492063492,9,0.003992063492063492
all,5254.104722222222,True,0.025259920634920635,30,0.13245634920634922
all,5255.104722222222,True,0.03510714285714286,9,0.0043829365079365076
all,5256.104722222222,True,0.0286765873015873,10,0.00010515873015873016
all,5257.104722222222,True,0.028628968253968257,8,5.753968253968254e-05
all,5258.104722222222,True,0.017496031746031745,9,6.944444444444444e-05
all,5259.104722222222,True,0.0019940476190476192,13,9.126984126984128e-05
all,5260.104722222222,True,0.004349206349206349,10,0.004839285714285714
all,5261.104722222222,True,0.0012123015873015872,5,0.0007222222222222222
all,5262.104722222222,True,3.373015873015873e-05,5,3.373015873015873e-05
all,5263.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5264.104722222222,True,3.571428571428572e-05,5,3.571428571428572e-05
all,5265.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5266.104722222222,True,3.1746031746031745e-05,5,3.1746031746031745e-05
all,5267.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5268.104722222222,True,3.76984126984127e-05,5,3.76984126984127e-05
all,5269.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5270.104722222222,True,3.373015873015873e-05,5,3.373015873015873e-05
all,5271.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5272.104722222222,True,3.571428571428572e-05,5,3.571428571428572e-05
all,5273.104722222222,True,8.134920634920635e-05,8,8.134920634920635e-05
all,5274.104722222222,True,0.0006388888888888888,6,0.0006388888888888889
all,5275.104722222222,True,4.761904761904762e-05,5,0.00018055555555555555
all,5276.104722222222,True,0.00017063492063492064,5,3.76984126984127e-05
all,5277.104722222222,True,3.373015873015873e-05,4,3.373015873015873e-05
all,5278.104722222222,True,4.761904761904762e-05,5,4.761904761904762e-05
all,5279.104722222222,True,5.357142857142857e-05,4,5.357142857142857e-05
all,5280.104722222222,True,2.9761904761904762e-05,5,2.9761904761904762e-05
all,5281.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5282.104722222222,True,4.96031746031746e-05,6,4.96031746031746e-05
all,5283.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5284.104722222222,True,0.0008551587301587301,41,0.0008551587301587302
all,5285.104722222222,True,0.0004801587301587302,23,0.00048015873015873014
all,5286.104722222222,True,3.1746031746031745e-05,5,3.1746031746031745e-05
all,5287.104722222222,True,2.5793650793650793e-05,4,2.5793650793650793e-05
all,5288.104722222222,True,3.1746031746031745e-05,5,3.1746031746031745e-05
all,5289.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5290.104722222222,True,3.571428571428572e-05,5,3.571428571428572e-05
all,5291.104722222222,True,5.9523809523809524e-05,4,5.9523809523809524e-05
all,5292.104722222222,True,4.1666666666666665e-05,5,4.1666666666666665e-05
all,5293.104722222222,True,2.5793650793650793e-05,4,2.5793650793650793e-05
all,5294.104722222222,True,2.7777777777777776e-05,5,2.777777777777778e-05
all,5295.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5296.104722222222,True,3.968253968253968e-05,5,3.968253968253968e-05
all,5297.104722222222,True,8.531746031746032e-05,8,8.531746031746032e-05
all,5298.104722222222,True,3.373015873015873e-05,5,3.373015873015873e-05
all,5299.104722222222,True,3.1746031746031745e-05,4,3.1746031746031745e-05
all,5300.104722222222,True,0.00017460317460317462,6,0.0001746031746031746
all,5301.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5302.104722222222,True,4.563492063492064e-05,5,4.563492063492064e-05
all,5303.104722222222,True,3.1746031746031745e-05,4,3.1746031746031745e-05
all,5304.104722222222,True,3.1746031746031745e-05,5,3.1746031746031745e-05
all,5305.104722222222,True,2.7777777777777776e-05,4,2.777777777777778e-05
all,5306.104722222222,True,2.7777777777777776e-05,5,2.777777777777778e-05
all,5307.104722222222,True,0.0003511904761904762,6,0.17149404761904763
all,5308.104722222222,True,0.007218253968253969,7,7.53968253968254e-05
all,5309.104722222222,True,0.0071726190476190475,4,2.9761904761904762e-05
all,5310.104722222222,True,0.00717063492063492,5,2.777777777777778e-05
all,5311.104722222222,True,0.00717063492063492,4,2.777777777777778e-05
all,5312.104722222222,True,0.0071964285714285715,6,5.357142857142857e-05
all,5313.104722222222,True,0.00719047619047619,5,4.761904761904762e-05
all,5314.104722222222,True,0.007182539682539683,5,3.968253968253968e-05
all,5315.104722222222,True,0.00717063492063492,4,2.777777777777778e-05
all,5316.104722222222,True,0.007176587301587302,5,3.373015873015873e-05
all,5317.104722222222,True,0.0074126984126984125,8,0.004160714285714286
all,5318.104722222222,True,0.01106547619047619,5,3.1746031746031745e-05
all,5319.104722222222,True,0.00717063492063492,4,2.777777777777778e-05
all,5320.104722222222,True,0.007182539682539683,5,3.968253968253968e-05
all,5321.104722222222,True,0.00718452380952381,5,4.1666666666666665e-05
all,5322.104722222222,True,0.008101190476190477,7,0.0009583333333333333
all,5323.104722222222,True,0.007174603174603175,4,3.1746031746031745e-05
all,5324.104722222222,True,0.007176587301587302,5,3.373015873015873e-05
all,5325.104722222222,True,0.0071984126984127,4,5.555555555555556e-05
all,5326.104722222222,True,0.007208333333333334,6,6.547619047619048e-05
all,5327.104722222222,True,0.007557539682539682,12,0.0005357142857142857
all,5328.104722222222,True,0.009430555555555557,41,0.0021666666666666666
all,5329.104722222222,True,0.008444444444444445,22,0.001490079365079365
all,5330.104722222222,True,0.008176587301587301,9,0.0008452380952380952
all,5331.104722222222,True,0.008375,40,0.0015277777777777779
all,5332.104722222222,True,0.001892857142857143,45,0.001882936507936508
all,5333.104722222222,True,0.0007658730158730158,19,0.0007658730158730158
all,5334.104722222222,True,0.0005178571428571428,16,0.0005178571428571428
all,5335.104722222222,True,0.002142857142857143,51,0.002142857142857143
all,5336.104722222222,True,0.00012301587301587303,9,0.00012301587301587303
all,5337.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5338.104722222222,True,5.555555555555555e-05,6,5.555555555555556e-05
all,5339.104722222222,True,3.373015873015873e-05,4,3.373015873015873e-05
all,5340.104722222222,True,3.1746031746031745e-05,5,3.1746031746031745e-05
all,5341.104722222222,True,0.000623015873015873,8,0.005261904761904762
all,5342.104722222222,True,0.004714285714285714,7,7.53968253968254e-05
all,5343.104722222222,True,2.9761904761904762e-05,4,2.9761904761904762e-05
all,5344.104722222222,True,3.968253968253968e-05,5,3.968253968253968e-05
all,5345.104722222222,True,4.761904761904762e-05,5,4.761904761904762e-05
all,5346.104722222222,True,0.0006765873015873016,6,0.0006765873015873016
all,5347.104722222222,True,5.555555555555555e-05,5,5.555555555555556e-05
all,5348.104722222222,True,0.00017460317460317462,6,0.0001746031746031746
all,5349.104722222222,True,9.722222222222222e-05,3,9.722222222222222e-05
all,5350.104722222222,True,0.0002380952380952381,11,0.0002380952380952381
all,5351.104722222222,True,0.001761904761904762,40,0.0017837301587301587
all,5352.104722222222,True,0.030051587301587305,83,6.970021825396826
all,5353.104722222222,True,0.5359642857142857,94,8.007553571428572
all,5354.104722222222,True,0.5643214285714285,25,0.3907559523809524
all,5355.104722222222,True,0.5643174603174603,5,0.007503968253968254
all,5356.104722222222,True,0.5643194444444445,17,0.1185
all,5357.104722222222,True,0.5643234126984127,4,3.76984126984127e-05
all,5358.104722222222,True,0.5643214285714285,5,3.571428571428572e-05
all,5359.104722222222,True,0.5643154761904762,4,2.9761904761904762e-05
all,5360.104722222222,True,0.5643273809523809,5,4.1666666666666665e-05
all,5361.104722222222,True,0.5643194444444445,4,3.373015873015873e-05
all,5362.104722222222,True,0.5643194444444445,5,3.373015873015873e-05
all,5363.104722222222,True,0.5643194444444445,4,3.373015873015873e-05
all,5364.104722222222,True,0.564188492063492,5,3.76984126984127e-05
all,5365.104722222222,True,0.562781746031746,22,2.068595238095238
all,5366.104722222222,True,0.5621924603174603,4,0.047938492063492065
all,5367.104722222222,True,0.5630892857142857,3,0.17890873015873016
all,5368.104722222222,True,0.5590019841269841,40,1.8930496031746031
all,5369.104722222222,True,0.5612380952380953,21,0.5182599206349207
all,5370.104722222222,True,0.5602777777777778,10,0.0870813492063492
all,5371.104722222222,True,0.557329365079365,7,0.00031944444444444446
all,5372.104722222222,True,0.5573531746031747,26,0.000744047619047619
all,5373.104722222222,True,0.5592003968253968,61,0.0016190476190476191
all,5374.104722222222,True,0.5577341269841269,20,0.0003630952380952381
all,5375.104722222222,True,0.5572857142857143,12,0.00014285714285714287
all,5376.104722222222,True,0.552077380952381,35,0.6898710317460317
all,5377.104722222222,True,0.5292579365079365,78,6.791819444444444
all,5378.104722222222,True,0.5456666666666666,46,0.002871031746031746
all,5379.104722222222,True,0.5453789682539683,62,0.0025456349206349205
all,5380.104722222222,True,0.543843253968254,42,0.0009007936507936508
all,5381.104722222222,True,0.5443333333333333,62,0.3067559523809524
all,5382.104722222222,True,0.5649186507936508,43,0.1425595238095238
all,5383.104722222222,True,0.5645059523809524,16,0.0002896825396825397
all,5384.104722222222,True,0.5643472222222222,10,9.523809523809524e-05
all,5385.104722222222,True,0.5643888888888889,6,0.00010317460317460317
all,5386.104722222222,True,0.5643313492063492,10,0.0001507936507936508
all,5387.104722222222,True,0.5643392857142857,8,5.357142857142857e-05
all,5388.104722222222,True,0.564061507936508,9,6.746031746031745e-05
all,5389.104722222222,True,0.5637777777777778,27,2.412515873015873
all,5390.104722222222,True,0.519454365079365,15,0.35461309523809526
all,5391.104722222222,True,0.46951785714285715,8,5.753968253968254e-05
all,5392.104722222222,True,0.44171230158730157,13,1.0339007936507936
all,5393.104722222222,True,0.4092420634920635,12,0.3505634920634921
all,5394.104722222222,True,0.40293253968253967,5,1.984126984126984e-05
all,5395.104722222222,True,0.4000198412698413,4,1.984126984126984e-05
all,5396.104722222222,True,0.4000238095238095,5,2.380952380952381e-05
all,5397.104722222222,True,0.40038690476190475,16,0.0003869047619047619
all,5398.104722222222,True,0.40052976190476186,10,0.0010218253968253968
all,5399.104722222222,True,0.41143253968253973,31,0.3726785714285714
all,5400.104722222222,True,0.561468253968254,17,0.5534642857142857
all,5401.104722222222,True,0.5586130952380952,23,1.811986111111111
all,5402.104722222222,True,0.41810119047619043,1,3.968253968253968e-06
all,5403.104722222222,True,0.400797619047619,39,0.015700396825396826
all,5404.104722222222,True,0.5507539682539683,65,0.4531230158730159
all,5405.104722222222,True,0.5642619047619047,8,6.150793650793651e-05
all,5406.104722222222,True,0.5309960317460317,38,0.2296527777777778
all,5407.104722222222,True,0.43168253968253967,57,0.0010853174603174603
all,5408.104722222222,True,0.40848015873015875,62,0.0013373015873015873
all,5409.104722222222,True,0.4072023809523809,8,5.9523809523809524e-05
all,5410.104722222222,True,0.4076369047619048,25,0.000494047619047619
all,5411.104722222222,True,0.4092956349206349,71,0.0021527777777777778
all,5412.104722222222,True,0.4079285714285714,41,0.0007857142857142857
all,5413.104722222222,True,0.38739087301587305,32,0.8686329365079365
all,5414.104722222222,True,0.372375,40,0.014077380952380952
all,5415.104722222222,True,0.3602718253968254,64,0.17418650793650794
all,5416.104722222222,True,0.346734126984127,37,0.5163849206349206
all,5417.104722222222,True,0.34337896825396824,35,0.0005218253968253968
all,5418.104722222222,True,0.3434880952380952,29,0.0006309523809523809
all,5419.104722222222,True,0.34363293650793647,36,0.0007757936507936508
all,5420.104722222222,True,0.3432718253968254,11,0.0004146825396825397
all,5421.104722222222,True,0.34359325396825396,37,0.0007361111111111111
all,5422.104722222222,True,0.3468174603174603,113,0.003970238095238095
all,5423.104722222222,True,0.34542460317460316,79,0.0025575396825396825
all,5424.104722222222,True,0.3431666666666667,32,0.0005972222222222222
all,5425.104722222222,True,0.2764821428571429,62,0.5389246031746032
all,5426.104722222222,True,0.20126785714285714,21,0.0012678571428571428
all,5427.104722222222,True,0.21593055555555557,65,0.024067460317460317
all,5428.104722222222,True,0.22046626984126982,62,0.09732539682539683
all,5429.104722222222,True,0.49922817460317465,139,15.061656746031746
all,5430.104722222222,True,0.7323531746031746,65,0.7464920634920635
all,5431.104722222222,True,0.7390099206349207,39,0.1729781746031746
all,5432.104722222222,True,0.7433353174603174,28,0.0004781746031746032
all,5433.104722222222,True,0.7433611111111111,26,0.000503968253968254
all,5434.104722222222,True,0.7429126984126984,8,5.555555555555556e-05
all,5435.104722222222,True,0.7435634920634921,27,0.0007063492063492064
all,5436.104722222222,True,0.7456488095238095,60,0.0027916666666666667
all,5437.104722222222,True,0.6805714285714286,29,1.2970535714285714
all,5438.104722222222,True,0.5955734126984127,13,0.17465674603174602
all,5439.104722222222,True,0.5849940476190477,8,0.34311309523809524
all,5440.104722222222,True,0.5452896825396826,7,0.003867063492063492
all,5441.104722222222,True,0.522952380952381,20,0.5249662698412698
all,5442.104722222222,True,0.5345892857142858,16,1.2046071428571428
all,5443.104722222222,True,0.5522242063492063,14,0.9729682539682539
all,5444.104722222222,True,0.5717539682539682,9,0.0003253968253968254
all,5445.104722222222,True,0.5714623015873016,6,3.373015873015873e-05
all,5446.104722222222,True,0.5714722222222223,7,4.365079365079365e-05
all,5447.104722222222,True,0.5714761904761905,7,4.761904761904762e-05
all,5448.104722222222,True,0.5714742063492064,7,4.563492063492064e-05
all,5449.104722222222,True,0.5645396825396826,10,0.0027162698412698414
all,5450.104722222222,True,0.5553174603174603,11,0.14315674603174602
all,5451.104722222222,True,0.5611031746031746,8,0.22879761904761906
all,5452.104722222222,True,0.5673551587301587,11,0.143265873015873
all,5453.104722222222,True,0.5303154761904763,66,3.422688492063492
all,5454.104722222222,True,0.5217797619047619,22,1.1729146825396826
all,5455.104722222222,True,0.5244246031746033,8,0.6760138888888889
all,5456.104722222222,True,0.5286170634920635,7,4.563492063492064e-05
all,5457.104722222222,True,0.5286170634920635,7,4.563492063492064e-05
all,5458.104722222222,True,0.5270873015873015,11,0.08836904761904762
all,5459.104722222222,True,0.526906746031746,7,0.17166071428571428
all,5460.104722222222,True,0.5281111111111111,8,0.08584325396825397
all,5461.104722222222,True,0.5244285714285715,11,0.5166369047619047
all,5462.104722222222,True,0.5044503968253968,13,0.4606706349206349
all,5463.104722222222,True,0.506079365079365,11,0.34512896825396827
all,5464.104722222222,True,0.5161111111111112,12,0.005388888888888889
all,5465.104722222222,True,0.5106904761904763,13,0.14323214285714286
all,5466.104722222222,True,0.49444642857142856,14,0.14782738095238096
all,5467.104722222222,True,0.49808531746031753,11,0.26032738095238095
all,5468.104722222222,True,0.5003611111111111,10,0.00022222222222222223
all,5469.104722222222,True,0.5000813492063492,8,8.134920634920635e-05
all,5470.104722222222,True,0.4984166666666667,9,7.936507936507937e-05
all,5471.104722222222,True,0.4967142857142858,10,0.003857142857142857
all,5472.104722222222,True,0.488547619047619,8,5.357142857142857e-05
all,5473.104722222222,True,0.49480952380952375,10,0.11481349206349206
all,5474.104722222222,True,0.4942083333333333,10,0.08850198412698412
all,5475.104722222222,True,0.4917103174603174,9,0.05746230158730159
all,5476.104722222222,True,0.4929246031746031,9,6.746031746031745e-05
all,5477.104722222222,True,0.43611507936507937,35,2.0926686507936507
all,5478.104722222222,True,0.38908333333333334,22,2.0257242063492065
all,5479.104722222222,True,0.3926428571428571,8,6.150793650793651e-05
all,5480.104722222222,True,0.39217857142857143,10,0.15772619047619046
all,5481.104722222222,True,0.3912123015873016,9,0.1432579365079365
all,5482.104722222222,True,0.3929186507936508,9,6.150793650793651e-05
all,5483.104722222222,True,0.3934503968253968,10,0.003896825396825397
all,5484.104722222222,True,0.3858412698412699,10,0.08585515873015873
all,5485.104722222222,True,0.3744722222222222,10,0.11917460317460317
all,5486.104722222222,True,0.36483333333333334,22,0.4362718253968254
all,5487.104722222222,True,0.34157539682539684,9,0.17167063492063492
all,5488.104722222222,True,0.33660119047619047,10,0.0008869047619047619
all,5489.104722222222,True,0.3359325396825397,15,0.2601547619047619
all,5490.104722222222,True,0.34784920634920635,18,0.7470456349206349
all,5491.104722222222,True,0.3472301587301587,12,0.25100396825396826
all,5492.104722222222,True,0.35479166666666667,14,0.20789484126984126
all,5493.104722222222,True,0.3658174603174603,49,0.17380753968253967
all,5494.104722222222,True,0.36129761904761903,11,0.002013888888888889
all,5495.104722222222,True,0.3600813492063492,6,0.0033055555555555555
all,5496.104722222222,True,0.36687896825396826,9,0.21900992063492064
all,5497.104722222222,True,0.3704920634920635,5,0.17164880952380954
all,5498.104722222222,True,0.3727837301587302,9,0.2025813492063492
all,5499.104722222222,True,0.5456607142857143,120,6.59514880952381
all,5500.104722222222,True,0.7714265873015873,19,0.9681190476190477
all,5501.104722222222,True,0.7525972222222223,4,2.9761904761904762e-05
all,5502.104722222222,True,0.7029325396825398,8,0.34295039682539685
all,5503.104722222222,True,0.6989980158730158,2,7.936507936507936e-06
all,5504.104722222222,True,0.692843253968254,3,1.1904761904761905e-05
all,5505.104722222222,True,0.6928214285714286,2,9.92063492063492e-06
all,5506.104722222222,True,0.692875,3,1.785714285714286e-05
all,5507.104722222222,True,0.6928492063492063,2,1.388888888888889e-05
all,5508.104722222222,True,0.6925654761904761,6,8.333333333333333e-05
all,5509.104722222222,True,0.6058333333333333,37,0.0034543650793650792
all,5510.104722222222,True,0.48920634920634926,77,0.01243452380952381
all,5511.104722222222,True,0.43753174603174605,69,0.004011904761904762
all,5512.104722222222,True,0.346390873015873,48,0.0037083333333333334
all,5513.104722222222,True,0.3350337301587301,56,0.004283730158730159
all,5514.104722222222,True,0.2970654761904762,64,0.006412698412698412
all,5515.104722222222,True,0.25533333333333336,53,0.0034563492063492064
all,5516.104722222222,True,0.2545218253968254,51,0.004829365079365079
all,5517.104722222222,True,0.21110515873015873,47,0.004410714285714286
all,5518.104722222222,True,0.10273809523809524,65,0.005779761904761905
all,5519.104722222222,True,0.07734325396825398,70,0.00591468253968254
all,5520.104722222222,True,0.07001388888888889,83,0.003533730158730159
all,5521.104722222222,True,0.06389880952380952,77,0.023708333333333335
all,5522.104722222222,True,0.0712202380952381,103,0.00375
all,5523.104722222222,True,0.05617857142857143,125,0.009027777777777777
all,5524.104722222222,True,0.07465277777777778,131,0.3715595238095238
all,5525.104722222222,True,0.058676587301587306,104,0.09225595238095238
all,5526.104722222222,True,0.06264087301587302,79,0.42594642857142856
all,5527.104722222222,True,0.09954960317460318,132,0.11160515873015874
all,5528.104722222222,True,0.0868829365079365,125,0.045779761904761906
all,5529.104722222222,True,0.08444444444444445,114,0.012944444444444444
all,5530.104722222222,True,0.08421626984126984,129,0.013089285714285715
all,5531.104722222222,True,0.07903174603174602,101,0.007337301587301588
all,5532.104722222222,True,0.08395436507936507,116,0.014063492063492063
all,5533.104722222222,True,0.07281944444444444,140,0.012424603174603175
all,5534.104722222222,True,0.07491071428571429,119,0.017831349206349205
all,5535.104722222222,True,0.06889087301587302,131,0.011724206349206349
all,5536.104722222222,True,0.07105158730158731,142,0.1839186507936508
all,5537.104722222222,True,0.07068650793650794,120,0.09296626984126984
all,5538.104722222222,True,0.07528769841269842,127,0.09161111111111112
all,5539.104722222222,True,0.07424007936507937,143,0.011158730158730158
all,5540.104722222222,True,0.0568968253968254,142,0.010261904761904762
all,5541.104722222222,True,0.04724801587301587,122,0.010583333333333333
all,5542.104722222222,True,0.057682539682539676,126,0.023087301587301587
all,5543.104722222222,True,0.06409325396825397,110,1.7746190476190475
all,5544.104722222222,True,0.13951587301587304,173,0.8814047619047619
all,5545.104722222222,True,0.1562420634920635,152,0.09492063492063492
all,5546.104722222222,True,0.17767063492063492,146,0.010067460317460317
all,5547.104722222222,True,0.15075,47,0.04283928571428571
all,5548.104722222222,True,0.27186309523809526,181,0.137765873015873
all,5549.104722222222,True,0.19068849206349206,216,0.1409920634920635
all,5550.104722222222,True,0.11877579365079366,118,0.009343253968253968
all,5551.104722222222,True,0.14392063492063492,141,0.7088492063492063
all,5552.104722222222,True,0.17143650793650794,127,0.15934920634920635
all,5553.104722222222,True,0.18628968253968253,135,0.007734126984126984
all,5554.104722222222,True,0.17937896825396824,153,0.011206349206349206
all,5555.104722222222,True,0.14577777777777778,174,0.018924603174603174
all,5556.104722222222,True,0.13371031746031747,168,0.012561507936507937
all,5557.104722222222,True,0.12881150793650792,142,0.015265873015873016
all,5558.104722222222,True,0.1348531746031746,144,0.017325396825396827
all,5559.104722222222,True,0.11439682539682539,9,0.00011111111111111112
all,5560.104722222222,True,0.11282539682539683,5,4.1666666666666665e-05
all,5561.104722222222,True,0.10421230158730159,6,6.150793650793651e-05
all,5562.104722222222,True,0.10003769841269841,5,3.76984126984127e-05
all,5563.104722222222,True,0.10003174603174604,4,3.1746031746031745e-05
all,5564.104722222222,True,0.10003373015873016,5,3.373015873015873e-05
all,5565.104722222222,True,0.13046825396825396,16,0.10481746031746032
all,5566.104722222222,True,0.16525396825396826,11,0.03098611111111111
all,5567.104722222222,True,0.11489087301587302,5,0.0008888888888888889
all,5568.104722222222,True,0.06967063492063492,10,0.024767857142857144
all,5569.104722222222,True,0.0661468253968254,69,0.012476190476190476
all,5570.104722222222,True,0.20164682539682538,87,0.17670238095238094
all,5571.104722222222,True,0.22116468253968255,106,0.2253888888888889
all,5572.104722222222,True,0.1315952380952381,15,0.01240079365079365
all,5573.104722222222,True,0.19956349206349208,104,1.2098849206349207
all,5574.104722222222,True,0.5735277777777777,70,0.7473948412698412
all,5575.104722222222,True,0.5849166666666666,19,0.14056944444444444
all,5576.104722222222,True,0.3981845238095238,23,0.007793650793650794
all,5577.104722222222,True,0.18645436507936508,14,0.7225912698412699
all,5578.104722222222,True,0.198015873015873,66,0.8248035714285714
all,5579.104722222222,True,0.2016547619047619,41,0.026799603174603174
