trace,reps,rho,metric,pair,d_gain,lo,hi,resolved,verdict,wait,wait_base,d_wait_pct
primary,"0,1",0.8,mean,2CLASS-FCFS-tau0.4 - SPJF-M4,-0.12835085466796192,-0.15552035671406345,-0.11570814301666492,True,SPJF-M4 better,1.6320958553575666,1.2158426588119644,34.23577825047983
primary,"0,1",0.8,mean,2CLASS-SPJF-tau0.4 - SPJF-M4,0.00035392989582450074,-0.0005261274371402003,0.0012514149100021639,False,unresolved,1.2146418508851475,1.2158426588119644,-0.09876343111617882
primary,"0,1",0.8,mean,2CLASS-TWEEDIE-tau0.4 - SPJF-M4,0.0044293192431204,0.002780507743452959,0.00695612268516637,True,2CLASS-TWEEDIE-tau0.4 better,1.2013274283788011,1.2158426588119644,-1.1938411872590926
primary,"0,1",1.0,p99dl,FCFS - SPJF-M4,-0.900041763253828,-0.9200589224057354,-0.8742151784733558,True,SPJF-M4 better,270.47878442853835,65.79516226090499,311.09220668227596
primary,"0,1",1.0,p99dl,SJF-ref - SPJF-M4,0.09995823674617199,0.07994107759426458,0.1257848215266442,True,SJF-ref better,43.12322223074739,65.79516226090499,-34.45836935587148
primary,"0,1",1.0,p99dl,SPJF-tweedie - SPJF-M4,0.019122135139858942,0.00997849321350601,0.025082828651114747,True,SPJF-tweedie better,61.45195641294131,65.79516226090499,-6.601102115594876
primary,"0,1",1.0,p99dl,ORACLE-on-true-heavy - SPJF-M4,0.09124926101138175,0.07283241160998172,0.11254403475062545,True,ORACLE-on-true-heavy better,45.09966919049622,65.79516226090499,-31.454429716796792
primary,"0,1",1.0,p99dl,ORACLE-on-true-light - SPJF-M4,0.04912802809541694,0.0372317461329727,0.06337317081440874,True,ORACLE-on-true-light better,54.65990020521035,65.79516226090499,-16.924134956212626
primary,"0,1",1.0,p99dl,ORACLE-top0.1pct-under - SPJF-M4,0.04701340304768031,0.033704607204709656,0.05873018314480759,True,ORACLE-top0.1pct-under better,55.145547166839535,65.79516226090499,-16.18601539705204
primary,"0,1",1.0,p99dl,ORACLE-top0.1pct-over - SPJF-M4,0.004213971234037439,0.0026004503822683544,0.005847017160770395,True,ORACLE-top0.1pct-over better,64.84607453048235,65.79516226090499,-1.4424886234934846
primary,"0,1",1.0,p99dl,ORACLE-top1.0pct-under - SPJF-M4,0.09095518005118586,0.07259576518127567,0.11180405540905283,True,ORACLE-top1.0pct-under better,45.16526244655259,65.79516226090499,-31.354736587693676
primary,"0,1",1.0,p99dl,ORACLE-top1.0pct-over - SPJF-M4,0.025388968620497443,0.017836677111760887,0.03475620969122398,True,ORACLE-top1.0pct-over better,60.042612503469044,65.79516226090499,-8.743119645521517
primary,"0,1",1.0,p99dl,SPJF-M4refit - SPJF-M4,-0.0006113329812904578,-0.001970928032683142,0.00020278116705943358,False,unresolved,65.93262489065549,65.79516226090499,0.20892513222386416
primary,"0,1",1.0,p99dl,SPJF-l2raw - SPJF-M4,-0.006712807611514604,-0.018913072658512123,-0.0012528295226052883,True,SPJF-M4 better,67.33160739354796,65.79516226090499,2.3351946858194954
primary,"0,1",1.0,p99dl,SPJF-gamma - SPJF-M4,0.015712798316982468,0.006945768834088956,0.020558453125921406,True,SPJF-gamma better,62.234352053702196,65.79516226090499,-5.411963562127424
primary,"0,1",1.0,p99dl,SPJF-hurdle - SPJF-M4,0.01691870462299383,0.008358524187919108,0.023348848758111572,True,SPJF-hurdle better,61.960008348152186,65.79516226090499,-5.828929940996015
primary,"0,1",1.0,p99dl,SPJF-q50 - SPJF-M4,-0.054063794402714915,-0.06727308090585826,-0.0436468613576153,True,SPJF-M4 better,78.08082676008368,65.79516226090499,18.6725954872806
primary,"0,1",1.0,p99dl,SPJF-q90 - SPJF-M4,-0.02134191444562017,-0.031103166785081026,-0.01607747710341172,True,SPJF-M4 better,70.6350501678885,65.79516226090499,7.355993572584185
primary,"0,1",1.0,p99dl,SPJF-q99 - SPJF-M4,0.004270658701506891,-0.0074873151701927345,0.011650394448269402,False,unresolved,64.8122762426736,65.79516226090499,-1.4938575792758657
primary,"0,1",1.0,p99dl,SPJF-phv - SPJF-M4,0.014774567189483001,0.00529137040647649,0.019976967210905736,True,SPJF-phv better,62.435464042052686,65.79516226090499,-5.106299769471972
primary,"0,1",1.0,p99dl,SPJF-logvar - SPJF-M4,0.014151112114882736,0.007500369939180421,0.019171875301049086,True,SPJF-logvar better,62.581059716269564,65.79516226090499,-4.885013478483691
primary,"0,1",1.0,p99dl,2CLASS-FCFS-tau0.02 - SPJF-M4,-0.36121415372414956,-0.43319109271452716,-0.2935214675421005,True,SPJF-M4 better,147.90230830498066,65.79516226090499,124.79207167008256
primary,"0,1",1.0,p99dl,2CLASS-SPJF-tau0.02 - SPJF-M4,0.007926200436489839,0.0034547976731954784,0.011268698902124612,True,2CLASS-SPJF-tau0.02 better,63.993605155870696,65.79516226090499,-2.7381300434982947
primary,"0,1",1.0,p99dl,2CLASS-TWEEDIE-tau0.02 - SPJF-M4,0.020166735457363916,0.010642999842969033,0.02652939265387436,True,2CLASS-TWEEDIE-tau0.02 better,61.21575144864638,65.79516226090499,-6.960102619854258
primary,"0,1",1.0,p99dl,2CLASS-FCFS-tau0.05 - SPJF-M4,-0.1256759946123176,-0.19470446459290522,-0.08820209922548843,True,SPJF-M4 better,94.31845271028601,65.79516226090499,43.35165302317273
primary,"0,1",1.0,p99dl,2CLASS-SPJF-tau0.05 - SPJF-M4,0.006128878077667155,0.0021019260662299088,0.00834758649908871,True,2CLASS-SPJF-tau0.05 better,64.409216907248,65.79516226090499,-2.106454800067439
primary,"0,1",1.0,p99dl,2CLASS-TWEEDIE-tau0.05 - SPJF-M4,0.019795986486254247,0.011460035528342844,0.025999270817010405,True,2CLASS-TWEEDIE-tau0.05 better,61.306094392668626,65.79516226090499,-6.822793217585441
primary,"0,1",1.0,p99dl,2CLASS-FCFS-tau0.1 - SPJF-M4,-0.06908763254476269,-0.1148617418252528,-0.04905018167124762,True,SPJF-M4 better,81.44855007082245,65.79516226090499,23.791092341782388
primary,"0,1",1.0,p99dl,2CLASS-SPJF-tau0.1 - SPJF-M4,0.0059703044877105205,0.0027927952800132355,0.00877915746677174,True,2CLASS-SPJF-tau0.1 better,64.44397767633217,65.79516226090499,-2.0536229992333106
primary,"0,1",1.0,p99dl,2CLASS-TWEEDIE-tau0.1 - SPJF-M4,0.018822753094078437,0.009945059975236262,0.02414960962038743,True,2CLASS-TWEEDIE-tau0.1 better,61.52015980370363,65.79516226090499,-6.497441924756124
primary,"0,1",1.0,p99dl,2CLASS-FCFS-tau0.2 - SPJF-M4,-0.058140503152113165,-0.08024187965880133,-0.04189731357102946,True,SPJF-M4 better,78.98067294023951,65.79516226090499,20.040243425570612
primary,"0,1",1.0,p99dl,2CLASS-SPJF-tau0.2 - SPJF-M4,0.0019133875447999715,0.0006265428068169237,0.002775348442273527,True,2CLASS-SPJF-tau0.2 better,65.3571845427157,65.79516226090499,-0.665668573705351
primary,"0,1",1.0,p99dl,2CLASS-TWEEDIE-tau0.2 - SPJF-M4,0.018398424665036384,0.009525474726575297,0.023495775664105715,True,2CLASS-TWEEDIE-tau0.2 better,61.62077861353772,65.79516226090499,-6.344514556882023
primary,"0,1",1.0,p99dl,2CLASS-FCFS-tau0.4 - SPJF-M4,-0.07686524053402422,-0.11094954037927768,-0.05533624142103821,True,SPJF-M4 better,83.25014603976194,65.79516226090499,26.529281453309192
primary,"0,1",1.0,p99dl,2CLASS-SPJF-tau0.4 - SPJF-M4,-0.0009446230726202209,-0.002253852526311803,-0.00026690913122059143,True,SPJF-M4 better,66.01106525696855,65.79516226090499,0.32814418058187556
primary,"0,1",1.0,p99dl,2CLASS-TWEEDIE-tau0.4 - SPJF-M4,0.01728740470433654,0.008580477261841333,0.022693636900395803,True,2CLASS-TWEEDIE-tau0.4 better,61.8673779692503,65.79516226090499,-5.969715943672883
primary,"0,1",1.0,mean,FCFS - SPJF-M4,-0.9277468567604876,-0.939065480926696,-0.9035366700635569,True,SPJF-M4 better,10.48194523564277,2.302852822119494,355.1721731828013
primary,"0,1",1.0,mean,SJF-ref - SPJF-M4,0.07225314323951237,0.060934519073304036,0.09646332993644315,True,SJF-ref better,1.667507667788516,2.302852822119494,-27.58948154342841
primary,"0,1",1.0,mean,SPJF-tweedie - SPJF-M4,0.005674245797967492,0.004343270584424958,0.008130759911814955,True,SPJF-tweedie better,2.2531593791152806,2.302852822119494,-2.1579079013167926
primary,"0,1",1.0,mean,ORACLE-on-true-heavy - SPJF-M4,0.06080335335763831,0.050859941997457664,0.08006560408885677,True,ORACLE-on-true-heavy better,1.7680820359063514,2.302852822119494,-23.222100043760136
primary,"0,1",1.0,mean,ORACLE-on-true-light - SPJF-M4,0.03313032772222324,0.028649945394284577,0.044259642277194804,True,ORACLE-on-true-light better,2.0112673761124467,2.302852822119494,-12.661922777100388
primary,"0,1",1.0,mean,ORACLE-top0.1pct-under - SPJF-M4,0.02607291075460605,0.021626055298846862,0.030865871903297783,True,ORACLE-top0.1pct-under better,2.0739425265282194,2.302852822119494,-9.940292032236375
primary,"0,1",1.0,mean,ORACLE-top0.1pct-over - SPJF-M4,0.0032395297682880075,0.002559964609721363,0.003753393021228101,True,ORACLE-top0.1pct-over better,2.274581845356358,2.302852822119494,-1.2276501777093924
primary,"0,1",1.0,mean,ORACLE-top1.0pct-under - SPJF-M4,0.06136482397674281,0.051689702885460084,0.07999994436415779,True,ORACLE-top1.0pct-under better,1.7632121427121406,2.302852822119494,-23.4335722293655
primary,"0,1",1.0,mean,ORACLE-top1.0pct-over - SPJF-M4,0.016920231359969673,0.013264836833836852,0.0243214666891155,True,ORACLE-top1.0pct-over better,2.154024595643066,2.302852822119494,-6.462776302805563
primary,"0,1",1.0,mean,SPJF-M4refit - SPJF-M4,-0.0005130212101683851,-0.0011009796438214148,-0.00011573114515353319,True,SPJF-M4 better,2.30735594998116,2.302852822119494,0.19554562143147594
primary,"0,1",1.0,mean,SPJF-l2raw - SPJF-M4,-0.00902100789259408,-0.012592799648702866,-0.006557253416580322,True,SPJF-M4 better,2.3827144643014844,2.302852822119494,3.467943822327628
primary,"0,1",1.0,mean,SPJF-gamma - SPJF-M4,0.0029428947212938317,0.0018988484110894128,0.00487394396718859,True,SPJF-gamma better,2.2773606922311407,2.302852822119494,-1.1069804220006936
primary,"0,1",1.0,mean,SPJF-hurdle - SPJF-M4,0.00415032963133477,0.0027676013808822565,0.005844236008465203,True,SPJF-hurdle better,2.2665978265274216,2.302852822119494,-1.5743513977026142
primary,"0,1",1.0,mean,SPJF-q50 - SPJF-M4,-0.02571002083496854,-0.03121142716870452,-0.021885535122177186,True,SPJF-M4 better,2.529491917464351,2.302852822119494,9.841666526315972
primary,"0,1",1.0,mean,SPJF-q90 - SPJF-M4,-0.012725015619978186,-0.018660341235292206,-0.009790861872765592,True,SPJF-M4 better,2.4148872694219135,2.302852822119494,4.865028551816244
primary,"0,1",1.0,mean,SPJF-q99 - SPJF-M4,-0.019013368187215884,-0.025903738980010707,-0.013891502025148147,True,SPJF-M4 better,2.470425638341024,2.302852822119494,7.276748848730157
primary,"0,1",1.0,mean,SPJF-phv - SPJF-M4,0.001479393816050667,0.00014202450990087324,0.003258862609584467,True,SPJF-phv better,2.2902164688623214,2.302852822119494,-0.5487260469187205
primary,"0,1",1.0,mean,SPJF-logvar - SPJF-M4,0.0029588840948482353,0.0019800970075337294,0.004406908662659389,True,SPJF-logvar better,2.2772561710685575,2.302852822119494,-1.1115191906783632
primary,"0,1",1.0,mean,2CLASS-FCFS-tau0.02 - SPJF-M4,-0.2082628215433704,-0.22945424860828526,-0.1889907553608113,True,SPJF-M4 better,4.137591509941866,2.302852822119494,79.67242501123975
primary,"0,1",1.0,mean,2CLASS-SPJF-tau0.02 - SPJF-M4,0.004014157017336095,0.0031351587859021176,0.005248096443014418,True,2CLASS-SPJF-tau0.02 better,2.2677123930513994,2.302852822119494,-1.5259520161497815
primary,"0,1",1.0,mean,2CLASS-TWEEDIE-tau0.02 - SPJF-M4,0.006847500752712787,0.005317352024822549,0.00974938999989167,True,2CLASS-TWEEDIE-tau0.02 better,2.242898838475281,2.302852822119494,-2.6034657129773753
primary,"0,1",1.0,mean,2CLASS-FCFS-tau0.05 - SPJF-M4,-0.11386428980621,-0.12633426381341867,-0.1066661793865174,True,SPJF-M4 better,3.304815809387612,2.302852822119494,43.509640635476394
primary,"0,1",1.0,mean,2CLASS-SPJF-tau0.05 - SPJF-M4,0.0014961347509701017,0.0008585357238039465,0.0023795410098411732,True,2CLASS-SPJF-tau0.05 better,2.2899037511712725,2.302852822119494,-0.5623056247382481
primary,"0,1",1.0,mean,2CLASS-TWEEDIE-tau0.05 - SPJF-M4,0.006385250479260973,0.005144681094416026,0.009251237065876236,True,2CLASS-TWEEDIE-tau0.05 better,2.2469746779486055,2.302852822119494,-2.4264748330490113
primary,"0,1",1.0,mean,2CLASS-FCFS-tau0.1 - SPJF-M4,-0.09995409941629074,-0.11593477775673393,-0.0921770511967494,True,SPJF-M4 better,3.182561698283191,2.302852822119494,38.200829324126445
primary,"0,1",1.0,mean,2CLASS-SPJF-tau0.1 - SPJF-M4,0.0009068425696832083,0.0003462780082268718,0.0017437644053766104,True,2CLASS-SPJF-tau0.1 better,2.2950015375213804,2.302852822119494,-0.3409373157806684
primary,"0,1",1.0,mean,2CLASS-TWEEDIE-tau0.1 - SPJF-M4,0.00560860608348368,0.004322338664554293,0.00823208662864077,True,2CLASS-TWEEDIE-tau0.1 better,2.25376587962184,2.302852822119494,-2.1315709812699013
primary,"0,1",1.0,mean,2CLASS-FCFS-tau0.2 - SPJF-M4,-0.09427014558508806,-0.1109902621580955,-0.0864257251812108,True,SPJF-M4 better,3.132457276446193,2.302852822119494,36.02507491395607
primary,"0,1",1.0,mean,2CLASS-SPJF-tau0.2 - SPJF-M4,0.0005420527688242416,0.00011353601656505786,0.0010572782356086357,True,2CLASS-SPJF-tau0.2 better,2.2981231410975678,2.302852822119494,-0.20538355627838503
primary,"0,1",1.0,mean,2CLASS-TWEEDIE-tau0.2 - SPJF-M4,0.005812334908512851,0.0045068930712571145,0.008139618759240824,True,2CLASS-TWEEDIE-tau0.2 better,2.252018491165635,2.302852822119494,-2.207450274962525
primary,"0,1",1.0,mean,2CLASS-FCFS-tau0.4 - SPJF-M4,-0.12150737851337579,-0.14386571861113828,-0.11036377970613483,True,SPJF-M4 better,3.3713532678623412,2.302852822119494,46.398989786912374
primary,"0,1",1.0,mean,2CLASS-SPJF-tau0.4 - SPJF-M4,-1.7166835101445344e-05,-0.00030931896859055785,0.00034352815582035137,False,unresolved,2.302932901236225,2.302852822119494,0.003477387523937435
primary,"0,1",1.0,mean,2CLASS-TWEEDIE-tau0.4 - SPJF-M4,0.005879069588995978,0.004726428766686519,0.007793139415041397,True,2CLASS-TWEEDIE-tau0.4 better,2.251216987192791,2.302852822119494,-2.2422551033538705
