trace,reps,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi,fcfs,sjf
primary,"0,1,2,3,4",1,0.8,5.0,mean,FCFS,4.160141228293902,0.0,0.0,0.0,0.0,0.0,0.0,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SJF-ref,0.9588075263635462,1.0,1.0,1.0,76.93865922255603,72.19322834011574,79.63190297436188,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-M4,1.2507146498701185,0.9086714141899822,0.875479868831781,0.9255112993966901,69.91639629300761,63.31713256065243,73.54327270146278,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-M4refit,1.250915058865387,0.9086058043781644,0.8752539784336645,0.9254190773810764,69.91145084014804,63.300111495815415,73.54238510802722,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-tweedie,1.2297177248600337,0.9152527093477912,0.8840954979166578,0.9309422742204254,70.42193988895862,63.951246200300396,73.976323510843,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-tweedie_itr,1.2316754569705757,0.914623305573679,0.8834426585781602,0.9298399106493179,70.37402412208701,63.87609058033479,73.91007524208159,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-r1s,1.2301993226415122,0.9150962431857778,0.889021618829891,0.9286030652317243,70.41027521614981,64.33861427624646,73.84157863657457,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIX-G300,2.0547423555257547,0.6577812089229425,0.6257933806154242,0.7113944155738022,50.60753052431576,48.74581738084954,52.56090470258958,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIXSEL-G300,2.8672501973937603,0.40425922473936593,0.36446311853109437,0.46480083900084196,31.093241924018873,28.765576835328577,33.92101600800445,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G300,2.088955579950532,0.6470785083278934,0.6161780477626297,0.6986836790937826,49.78606882385957,47.809659440904895,51.599029690515145,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIP-G300,4.011972969036596,0.04634555503331918,0.03847465303390969,0.05921818274589067,3.5640211641165798,3.0502084151948803,4.283379918315275,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIPC-G300,4.0380193937730935,0.03819939063508259,0.03159691976266797,0.04898450802230699,2.9375359769833738,2.510613408832701,3.5385639541126985,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIX-G600,1.5393082931481783,0.8186898915773281,0.8029119628519178,0.8364602232806332,62.99047669983842,58.94947408294641,65.09468495639544,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIXSEL-G600,2.0302191506766727,0.6654040902088517,0.6352419613211563,0.7167744319675404,51.19497776645437,49.32446898635342,53.04691336903699,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G600,1.5248476623588139,0.8231340535130267,0.8053442253414886,0.8396054072198641,63.33366990554299,58.99932186872894,65.67848260795505,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIP-G600,3.84685469378456,0.0979900103904091,0.08259314564786259,0.12282697778353859,7.535676259326207,6.552776352221501,8.892114218411153,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIPC-G600,3.8659110504388865,0.09203189082889571,0.07747323399934118,0.1155466619125823,7.077428117094321,6.141790138362097,8.368749068473383,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIX-G1200,1.3870010681745417,0.8661497280574924,0.8452974511091994,0.8802068745347337,66.64359973231171,61.60322299763095,69.46710061334899,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,FIXSEL-G1200,2.0302191506766727,0.6654040902088517,0.6352419613211563,0.7167744319675404,51.19497776645437,49.32446898635342,53.04691336903699,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G1200,1.3732067018420504,0.8705080138290949,0.8493523529906273,0.8837318274984093,66.97718556298481,61.89245544094958,69.76817394906332,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIP-G1200,3.607545561427706,0.17283417783504387,0.14755794061269392,0.21274191193705835,13.291709135524059,11.682876038012699,15.44715655654943,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SKIPC-G1200,3.6197714457265335,0.16901095941250371,0.1441754242400471,0.20811430496027958,12.997689282132933,11.417832712907005,15.121708271143424,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-reversed,7.739285044911578,-1.1181931383574306,-1.2352184134765924,-1.0431965157500513,-86.03565590038596,-92.05254264536588,-80.86508355911133,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G600-reversed,7.055689899534199,-0.9047717615669779,-1.0090017574701033,-0.8412187216508045,-69.60781387546596,-74.25592536470471,-66.02336319232906,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-random,2.8723608599599166,0.4022734501924563,0.38157429652067004,0.41355974562912523,30.94835948599093,27.965347915349913,32.58817704459524,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G600-random,3.271916719703705,0.2777344956199347,0.26020947723208937,0.30720775904933084,21.359056775372046,20.242217462130707,22.522079652012387,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,SPJF-top1short,6.513800891215416,-0.735291145100198,-0.827622196823471,-0.6754054426499609,-56.57480504561486,-61.69399940138413,-52.372303094116475,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",1,0.8,5.0,mean,CAP-G600-top1short,6.249042709029058,-0.6525764870808348,-0.731779604378181,-0.6051809689292578,-50.20956283461538,-54.01782345969416,-47.21555179577022,4.160141228293902,0.9588075263635462
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FCFS,273.4973870696509,0.0,0.0,0.0,0.0,0.0,0.0,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SJF-ref,43.62918621748691,1.0,1.0,1.0,84.0146890760399,79.63688870033363,86.8301502202595,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-M4,67.28707011371876,0.896742446805334,0.8720737068559842,0.9133352844014703,75.34455316132384,70.19021660134877,78.54564249195396,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-M4refit,67.35510936126124,0.896442844643698,0.8713174596682386,0.9132301912437584,75.31945408606161,70.12505884203692,78.5300077619382,273.4973870696509,43.62918621748691
